GENER00  1.00e+25  1.00e-06                                0.00  
VERTICES
fcr 761279.35 569583.73
fcs 773431.27 593470.57
fct 773103.23 593093.22
fcu 760901.99 569911.77
fcv 760573.96 569534.41
fcw 769642.89 586826.16
fcx 769970.92 587203.51
fcy 769593.56 587531.55
fcz 769265.53 587154.19
fda 774235.29 592109.13
fdb 774563.33 592486.48
fdc 774185.97 592814.51
fdd 773857.94 592437.15
fde 770397.60 586170.11
fdf 770725.62 586547.46
fdg 770348.27 586875.49
fdh 770020.24 586498.13
fdi 774990.01 591453.07
fdj 775318.04 591830.42
fdk 774940.68 592158.45
fdl 774612.65 591781.10
fdm 771233.71 589418.32
fdn 771152.31 585514.04
fdo 771480.34 585891.40
fdp 771102.99 586219.43
fdq 770774.95 585842.07
fdr 775744.72 590797.01
fds 776072.75 591174.37
fdt 775695.39 591502.39
fdu 775367.36 591125.04
fdv 771907.02 584857.98
fdw 772235.05 585235.34
fdx 770856.36 589746.35
fdy 771857.69 585563.37
fdz 771184.38 590123.71
fea 771529.66 585186.02
feb 770807.03 590451.73
fec 770479.00 590074.37
fed 776499.43 590140.95
fee 776450.10 590846.34
fef 776122.07 590468.99
feg 771611.07 589090.29
feh 771939.10 589467.65
fei 771561.75 589795.68
fej 761163.44 576309.55
fek 766905.17 575293.39
fel 760835.41 575932.19
fem 766577.14 574916.03
fen 771497.58 580576.35
feo 771169.55 580198.99
fep 763311.68 581067.19
feq 761967.48 574948.11
fer 762295.50 575325.47
fes 761918.15 575653.49
fet 761590.12 575276.13
feu 763738.36 580033.77
fev 764066.39 580411.13
few 763689.03 580739.15
fex 763361.01 580361.80
fey 764493.07 579377.72
fez 764821.10 579755.07
ffa 764443.74 580083.10
ffb 764115.72 579705.74
ffc 765247.78 578721.65
ffd 765575.81 579099.00
ffe 765198.45 579427.04
fff 764870.42 579049.68
ffg 766002.48 578065.60
ffh 766330.52 578442.95
ffi 765953.16 578770.98
ffj 765625.13 578393.62
ffk 766757.20 577409.54
ffl 767085.23 577786.90
ffm 766707.87 578114.92
ffn 766379.84 577737.57
ffo 762722.19 574292.05
ffp 763050.22 574669.41
ffq 762672.86 574997.44
ffr 762344.83 574620.08
ffs 767511.90 576753.48
fft 766919.99 585218.09
ffu 767839.94 577130.84
ffv 767248.03 585595.45
ffw 767462.58 577458.87
ffx 767134.55 577081.52
ffy 768266.61 576097.42
ffz 763082.30 579279.06
fga 768594.64 576474.77
fgb 763410.33 579656.42
fgc 768217.29 576802.81
fgd 763032.97 579984.45
fge 767889.26 576425.45
fgf 762704.94 579607.10
fgg 767674.71 584562.03
fgh 768002.74 584939.39
fgi 767625.38 585267.42
fgj 767297.35 584890.06
fgk 763837.01 578623.00
fgl 764165.04 579000.36
fgm 763787.68 579328.39
fgn 763459.65 578951.03
fgo 768429.42 583905.97
fgp 764771.77 580460.45
fgq 768757.45 584283.33
fgr 768380.09 584611.36
fgs 768052.06 584234.01
fgt 764591.72 577966.94
fgu 764919.75 578344.30
fgv 764542.39 578672.33
fgw 763639.71 581444.54
fgx 764214.36 578294.97
fgy 763967.74 581821.90
fgz 769184.13 583249.91
fha 769512.16 583627.27
fhb 769134.80 583955.30
fhc 764394.42 580788.48
fhd 768806.77 583577.94
fhe 764722.45 581165.84
fhf 764345.09 581493.87
fhg 764017.06 581116.52
fhh 764969.07 577638.91
fhi 765149.13 580132.42
fhj 765477.16 580509.77
fhk 765099.80 580837.81

GRID
  a0 4                    
  b
 aa
  z
  a
  b0 4                    
  c
 ab
 aa
  b
  c0 4                    
  d
 ac
 ab
  c
  d0 4                    
  e
 ad
 ac
  d
  e0 4                    
  f
 ae
 ad
  e
  f0 4                    
  g
 af
 ae
  f
  g0 4                    
  h
 ag
 af
  g
  h0 4                    
  i
 ah
 ag
  h
  i0 4                    
  j
 ai
 ah
  i
  j0 4                    
  k
 aj
 ai
  j
  k0 4                    
  l
 ak
 aj
  k
  l0 4                    
  m
 al
 ak
  l
  m0 4                    
  n
 am
 al
  m
  n0 4                    
  o
 an
 am
  n
  o0 4                    
  p
 ao
 an
  o
  p0 4                    
  q
 ap
 ao
  p
  q0 4                    
  r
 aq
 ap
  q
  r0 4                    
  s
 ar
 aq
  r
  s0 4                    
  t
 as
 ar
  s
  t0 4                    
  u
 at
 as
  t
  u0 4                    
  v
 au
 at
  u
  v0 4                    
  w
 av
 au
  v
  w0 4                    
  x
 aw
 av
  w
  x0 4                    
  y
 ax
 aw
  x
  y0 4                    
 aa
 az
 ay
  z
  z0 4                    
 ab
 ba
 az
 aa
 aa0 4                    
 ac
 bb
 ba
 ab
 ab0 4                    
 ad
 bc
 bb
 ac
 ac0 4                    
 ae
 bd
 bc
 ad
 ad0 4                    
 af
 be
 bd
 ae
 ae0 4                    
 ag
 bf
 be
 af
 af0 4                    
 ah
 bg
 bf
 ag
 ag0 4                    
 ai
 bh
 bg
 ah
 ah0 4                    
 aj
 bi
 bh
 ai
 ai0 4                    
 ak
 bj
 bi
 aj
 aj0 4                    
 al
 bk
 bj
 ak
 ak0 4                    
 am
 bl
 bk
 al
 ao0 4                    
 aq
 bp
 bo
 ap
 ap0 4                    
 ar
 bq
 bp
 aq
 aq0 4                    
 as
 br
 bq
 ar
 ar0 4                    
 at
 bs
 br
 as
 as0 4                    
 au
 bt
 bs
 at
 at0 4                    
 av
 bu
 bt
 au
 au0 4                    
 aw
 bv
 bu
 av
 av0 4                    
 ax
 bw
 bv
 aw
 aw0 4                    
 az
 by
 bx
 ay
 ax0 4                    
 ba
 bz
 by
 az
 ay0 4                    
 bb
 ca
 bz
 ba
 az0 4                    
 bc
 cb
 ca
 bb
 ba0 4                    
 bd
 cc
 cb
 bc
 bb0 4                    
 be
 cd
 cc
 bd
 bc0 4                    
 bf
 ce
 cd
 be
 bd0 4                    
 bg
 cf
 ce
 bf
 be0 4                    
 bh
 cg
 cf
 bg
 bo0 4                    
 br
 cq
 cp
 bq
 bp0 4                    
 bs
 cr
 cq
 br
 bq0 4                    
 bt
 cs
 cr
 bs
 br0 4                    
 bu
 ct
 cs
 bt
 bs0 4                    
 bv
 cu
 ct
 bu
 bt0 4                    
 bw
 cv
 cu
 bv
 bu0 4                    
 by
 cx
 cw
 bx
 bv0 4                    
 bz
 cy
 cx
 by
 bw0 4                    
 ca
 cz
 cy
 bz
 bx0 4                    
 cb
 da
 cz
 ca
 by0 4                    
 cc
 db
 da
 cb
 bz0 4                    
 cd
 dc
 db
 cc
 ca0 4                    
 ce
 dd
 dc
 cd
 cb0 4                    
 cf
 de
 dd
 ce
 cn0 4                    
 cr
 dq
 dp
 cq
 co0 4                    
 cs
 dr
 dq
 cr
 cp0 4                    
 ct
 ds
 dr
 cs
 cq0 4                    
 cu
 dt
 ds
 ct
 cr0 4                    
 cv
 du
 dt
 cu
 cs0 4                    
 cx
 dw
 dv
 cw
 ct0 4                    
 cy
 dx
 dw
 cx
 cu0 4                    
 cz
 dy
 dx
 cy
 cv0 4                    
 da
 dz
 dy
 cz
 cw0 4                    
 db
 ea
 dz
 da
 cx0 4                    
 dc
 eb
 ea
 db
 cy0 4                    
 dd
 ec
 eb
 dc
 cz0 4                    
 de
 ed
 ec
 dd
 dl0 4                    
 dq
 ep
 eo
 dp
 dm0 4                    
 dr
 eq
 ep
 dq
 dn0 4                    
 ds
 er
 eq
 dr
 do0 4                    
 dt
 es
 er
 ds
 dp0 4                    
 du
 et
 es
 dt
 dq0 4                    
 dw
 ev
 eu
 dv
 dr0 4                    
 dx
 ew
 ev
 dw
 ds0 4                    
 dy
 ex
 ew
 dx
 dt0 4                    
 dz
 ey
 ex
 dy
 du0 4                    
 ea
 ez
 ey
 dz
 dv0 4                    
 eb
 fa
 ez
 ea
 dw0 4                    
 ec
 fb
 fa
 eb
 dx0 4                    
 ed
 fc
 fb
 ec
 ej0 4                    
 ep
 fo
 fn
 eo
 ek0 4                    
 eq
 fp
 fo
 ep
 el0 4                    
 er
 fq
 fp
 eq
 em0 4                    
 es
 fr
 fq
 er
 en0 4                    
 et
 fs
 fr
 es
 eo0 4                    
 ev
 fu
 ft
 eu
 ep0 4                    
 ew
 fv
 fu
 ev
 eq0 4                    
 ex
 fw
 fv
 ew
 er0 4                    
 ey
 fx
 fw
 ex
 es0 4                    
 ez
 fy
 fx
 ey
 et0 4                    
 fa
 fz
 fy
 ez
 eu0 4                    
 fb
 ga
 fz
 fa
 ev0 4                    
 fc
 gb
 ga
 fb
 fh0 4                    
 fo
 gn
 gm
 fn
 fi0 4                    
 fp
 go
 gn
 fo
 fj0 4                    
 fq
 gp
 go
 fp
 fk0 4                    
 fr
 gq
 gp
 fq
 fl0 4                    
 fs
 gr
 gq
 fr
 fm0 4                    
 fu
 gt
 gs
 ft
 fn0 4                    
 fv
 gu
 gt
 fu
 fo0 4                    
 fw
 gv
 gu
 fv
 fp0 4                    
 fx
 gw
 gv
 fw
 fq0 4                    
 fy
 gx
 gw
 fx
 fr0 4                    
 fz
 gy
 gx
 fy
 fs0 4                    
 ga
 gz
 gy
 fz
 ft0 4                    
 gb
 ha
 gz
 ga
 gf0 4                    
 gn
 hm
 hl
 gm
 gg0 4                    
 go
 hn
 hm
 gn
 gh0 4                    
 gp
 ho
 hn
 go
 gi0 4                    
 gq
 hp
 ho
 gp
 gj0 4                    
 gr
 hq
 hp
 gq
 gk0 4                    
 gt
 hs
 hr
 gs
 gl0 4                    
 gu
 ht
 hs
 gt
 gm0 4                    
 gv
 hu
 ht
 gu
 gn0 4                    
 gw
 hv
 hu
 gv
 go0 4                    
 gx
 hw
 hv
 gw
 gp0 4                    
 gy
 hx
 hw
 gx
 gq0 4                    
 gz
 hy
 hx
 gy
 hd0 4                    
 hm
 il
 ik
 hl
 he0 4                    
 hn
 im
 il
 hm
 hf0 4                    
 ho
 in
 im
 hn
 hg0 4                    
 hp
 io
 in
 ho
 hh0 4                    
 hq
 ip
 io
 hp
 hi0 4                    
 hs
 ir
 iq
 hr
 hj0 4                    
 ht
 is
 ir
 hs
 hk0 4                    
 hu
 it
 is
 ht
 hl0 4                    
 hv
 iu
 it
 hu
 hm0 4                    
 hw
 iv
 iu
 hv
 hn0 4                    
 hx
 iw
 iv
 hw
 ho0 4                    
 hy
 ix
 iw
 hx
 ib0 4                    
 il
 jk
 jj
 ik
 ic0 4                    
 im
 jl
 jk
 il
 id0 4                    
 in
 jm
 jl
 im
 ie0 4                    
 io
 jn
 jm
 in
 if0 4                    
 ip
 jo
 jn
 io
 ig0 4                    
 ir
 jq
 jp
 iq
 ih0 4                    
 is
 jr
 jq
 ir
 ii0 4                    
 it
 js
 jr
 is
 ij0 4                    
 iu
 jt
 js
 it
 ik0 4                    
 iv
 ju
 jt
 iu
 il0 4                    
 iw
 jv
 ju
 iv
 im0 4                    
 ix
 jw
 jv
 iw
 iz0 4                    
 jk
 kj
 ki
 jj
 ja0 4                    
 jl
 kk
 kj
 jk
 jb0 4                    
 jm
 kl
 kk
 jl
 jc0 4                    
 jn
 km
 kl
 jm
 jd0 4                    
 jo
 kn
 km
 jn
 je0 4                    
 jq
 kp
 ko
 jp
 jf0 4                    
 jr
 kq
 kp
 jq
 jg0 4                    
 js
 kr
 kq
 jr
 jh0 4                    
 jt
 ks
 kr
 js
 ji0 4                    
 ju
 kt
 ks
 jt
 jj0 4                    
 jv
 ku
 kt
 ju
 jk0 4                    
 jw
 kv
 ku
 jv
 jx0 4                    
 kj
 li
 lh
 ki
 jy0 4                    
 kk
 lj
 li
 kj
 jz0 4                    
 kl
 lk
 lj
 kk
 ka0 4                    
 km
 ll
 lk
 kl
 kb0 4                    
 kn
 lm
 ll
 km
 kc0 4                    
 kp
 lo
 ln
 ko
 kd0 4                    
 kq
 lp
 lo
 kp
 ke0 4                    
 kr
 lq
 lp
 kq
 kf0 4                    
 ks
 lr
 lq
 kr
 kg0 4                    
 kt
 ls
 lr
 ks
 kh0 4                    
 ku
 lt
 ls
 kt
 ki0 4                    
 kv
 lu
 lt
 ku
 kw0 4                    
 lj
 mi
 mh
 li
 kx0 4                    
 lk
 mj
 mi
 lj
 ky0 4                    
 ll
 mk
 mj
 lk
 kz0 4                    
 lm
 ml
 mk
 ll
 la0 4                    
 lo
 mn
 mm
 ln
 lb0 4                    
 lp
 mo
 mn
 lo
 lc0 4                    
 lq
 mp
 mo
 lp
 ld0 4                    
 lr
 mq
 mp
 lq
 le0 4                    
 ls
 mr
 mq
 lr
 lf0 4                    
 lt
 ms
 mr
 ls
 lg0 4                    
 lu
 mt
 ms
 lt
 lu0 4                    
 mi
 nh
 ng
 mh
 lv0 4                    
 mj
 ni
 nh
 mi
 lw0 4                    
 mk
 nj
 ni
 mj
 lx0 4                    
 ml
 nk
 nj
 mk
 ly0 4                    
 mn
 nm
 nl
 mm
 lz0 4                    
 mo
 nn
 nm
 mn
 ma0 4                    
 mp
 no
 nn
 mo
 mb0 4                    
 mq
 np
 no
 mp
 mc0 4                    
 mr
 nq
 np
 mq
 md0 4                    
 ms
 nr
 nq
 mr
 me0 4                    
 mt
 ns
 nr
 ms
 ms0 4                    
 nh
 og
 of
 ng
 mt0 4                    
 ni
 oh
 og
 nh
 mu0 4                    
 nj
 oi
 oh
 ni
 mv0 4                    
 nk
 oj
 oi
 nj
 mw0 4                    
 nm
 ol
 ok
 nl
 mx0 4                    
 nn
 om
 ol
 nm
 my0 4                    
 no
 on
 om
 nn
 mz0 4                    
 np
 oo
 on
 no
 na0 4                    
 nq
 op
 oo
 np
 nb0 4                    
 nr
 oq
 op
 nq
 nc0 4                    
 ns
 or
 oq
 nr
 nq0 4                    
 og
 pf
 pe
 of
 nr0 4                    
 oh
 pg
 pf
 og
 ns0 4                    
 oi
 ph
 pg
 oh
 nt0 4                    
 oj
 pi
 ph
 oi
 nu0 4                    
 ol
 pk
 pj
 ok
 nv0 4                    
 om
 pl
 pk
 ol
 nw0 4                    
 on
 pm
 pl
 om
 nx0 4                    
 oo
 pn
 pm
 on
 ny0 4                    
 op
 po
 pn
 oo
 nz0 4                    
 oq
 pp
 po
 op
 oa0 4                    
 or
 pq
 pp
 oq
 oo0 4                    
 pf
 qe
 qd
 pe
 op0 4                    
 pg
 qf
 qe
 pf
 oq0 4                    
 ph
 qg
 qf
 pg
 or0 4                    
 pi
 qh
 qg
 ph
 os0 4                    
 pk
 qj
 qi
 pj
 ot0 4                    
 pl
 qk
 qj
 pk
 ou0 4                    
 pm
 ql
 qk
 pl
 ov0 4                    
 pn
 qm
 ql
 pm
 ow0 4                    
 po
 qn
 qm
 pn
 ox0 4                    
 pp
 qo
 qn
 po
 oy0 4                    
 pq
 qp
 qo
 pp
 pm0 4                    
 qe
 rd
 rc
 qd
 pn0 4                    
 qf
 re
 rd
 qe
 po0 4                    
 qg
 rf
 re
 qf
 pp0 4                    
 qh
 rg
 rf
 qg
 pq0 4                    
 qj
 ri
 rh
 qi
 pr0 4                    
 qk
 rj
 ri
 qj
 ps0 4                    
 ql
 rk
 rj
 qk
 pt0 4                    
 qm
 rl
 rk
 ql
 pu0 4                    
 qn
 rm
 rl
 qm
 pv0 4                    
 qo
 rn
 rm
 qn
 pw0 4                    
 qp
 ro
 rn
 qo
 qk0 4                    
 rd
 sc
 sb
 rc
 ql0 4                    
 re
 sd
 sc
 rd
 qm0 4                    
 rf
 se
 sd
 re
 qn0 4                    
 rg
 sf
 se
 rf
 qo0 4                    
 ri
 sh
 sg
 rh
 qp0 4                    
 rj
 si
 sh
 ri
 qq0 4                    
 rk
 sj
 si
 rj
 qr0 4                    
 rl
 sk
 sj
 rk
 qs0 4                    
 rm
 sl
 sk
 rl
 qt0 4                    
 rn
 sm
 sl
 rm
 qu0 4                    
 ro
 sn
 sm
 rn
 ri0 4                    
 sc
 tb
 ta
 sb
 rj0 4                    
 sd
 tc
 tb
 sc
 rk0 4                    
 se
 td
 tc
 sd
 rl0 4                    
 sf
 te
 td
 se
 rm0 4                    
 sh
 tg
 tf
 sg
 rn0 4                    
 si
 th
 tg
 sh
 ro0 4                    
 sj
 ti
 th
 si
 rp0 4                    
 sk
 tj
 ti
 sj
 rq0 4                    
 sl
 tk
 tj
 sk
 rr0 4                    
 sm
 tl
 tk
 sl
 rs0 4                    
 sn
 tm
 tl
 sm
 sg0 4                    
 tb
 ua
 tz
 ta
 sh0 4                    
 tc
 ub
 ua
 tb
 si0 4                    
 td
 uc
 ub
 tc
 sj0 4                    
 te
 ud
 uc
 td
 sk0 4                    
 tg
 uf
 ue
 tf
 sl0 4                    
 th
 ug
 uf
 tg
 sm0 4                    
 ti
 uh
 ug
 th
 sn0 4                    
 tj
 ui
 uh
 ti
 so0 4                    
 tk
 uj
 ui
 tj
 sp0 4                    
 tl
 uk
 uj
 tk
 sq0 4                    
 tm
 ul
 uk
 tl
 te0 4                    
 ua
 uz
 uy
 tz
 tf0 4                    
 ub
 va
 uz
 ua
 tg0 4                    
 uc
 vb
 va
 ub
 th0 4                    
 ud
 vc
 vb
 uc
 ti0 4                    
 uf
 ve
 vd
 ue
 tj0 4                    
 ug
 vf
 ve
 uf
 tk0 4                    
 uh
 vg
 vf
 ug
 tl0 4                    
 ui
 vh
 vg
 uh
 tm0 4                    
 uj
 vi
 vh
 ui
 tn0 4                    
 uk
 vj
 vi
 uj
 to0 4                    
 ul
 vk
 vj
 uk
 uc0 4                    
 uz
 vy
 vx
 uy
 ud0 4                    
 va
 vz
 vy
 uz
 ue0 4                    
 vb
 wa
 vz
 va
 uf0 4                    
 vc
 wb
 wa
 vb
 ug0 4                    
 ve
 wd
 wc
 vd
 uh0 4                    
 vf
 we
 wd
 ve
 ui0 4                    
 vg
 wf
 we
 vf
 uj0 4                    
 vh
 wg
 wf
 vg
 uk0 4                    
 vi
 wh
 wg
 vh
 ul0 4                    
 vj
 wi
 wh
 vi
 um0 4                    
 vk
 wj
 wi
 vj
 va0 4                    
 vy
 wx
 ww
 vx
 vb0 4                    
 vz
 wy
 wx
 vy
 vc0 4                    
 wa
 wz
 wy
 vz
 vd0 4                    
 wb
 xa
 wz
 wa
 ve0 4                    
 wd
 xc
 xb
 wc
 vf0 4                    
 we
 xd
 xc
 wd
 vg0 4                    
 wf
 xe
 xd
 we
 vh0 4                    
 wg
 xf
 xe
 wf
 vi0 4                    
 wh
 xg
 xf
 wg
 vj0 4                    
 wi
 xh
 xg
 wh
 vk0 4                    
 wj
 xi
 xh
 wi
 vy0 4                    
 wx
 xw
 xv
 ww
 vz0 4                    
 wy
 xx
 xw
 wx
 wa0 4                    
 wz
 xy
 xx
 wy
 wb0 4                    
 xa
 xz
 xy
 wz
 wc0 4                    
 xc
 yb
 ya
 xb
 wd0 4                    
 xd
 yc
 yb
 xc
 we0 4                    
 xe
 yd
 yc
 xd
 wf0 4                    
 xf
 ye
 yd
 xe
 wg0 4                    
 xg
 yf
 ye
 xf
 wh0 4                    
 xh
 yg
 yf
 xg
 wi0 4                    
 xi
 yh
 yg
 xh
 ww0 4                    
 xw
 yv
 yu
 xv
 wx0 4                    
 xx
 yw
 yv
 xw
 wy0 4                    
 xy
 yx
 yw
 xx
 wz0 4                    
 xz
 yy
 yx
 xy
 xa0 4                    
 yb
 za
 yz
 ya
 xb0 4                    
 yc
 zb
 za
 yb
 xc0 4                    
 yd
 zc
 zb
 yc
 xd0 4                    
 ye
 zd
 zc
 yd
 xe0 4                    
 yf
 ze
 zd
 ye
 xf0 4                    
 yg
 zf
 ze
 yf
 xg0 4                    
 yh
 zg
 zf
 yg
 xu0 4                    
 yv
 zu
 zt
 yu
 xv0 4                    
 yw
 zv
 zu
 yv
 xw0 4                    
 yx
 zw
 zv
 yw
 xx0 4                    
 yy
 zx
 zw
 yx
 xy0 4                    
 za
 zz
 zy
 yz
 xz0 4                    
 zb
aaa
 zz
 za
 ya0 4                    
 zc
aab
aaa
 zb
 yb0 4                    
 zd
aac
aab
 zc
 yc0 4                    
 ze
aad
aac
 zd
 yd0 4                    
 zf
aae
aad
 ze
 ye0 4                    
 zg
aaf
aae
 zf
 ys0 4                    
 zu
aat
aas
 zt
 yt0 4                    
 zv
aau
aat
 zu
 yu0 4                    
 zw
aav
aau
 zv
 yv0 4                    
 zx
aaw
aav
 zw
 yw0 4                    
 zz
aay
aax
 zy
 yx0 4                    
aaa
aaz
aay
 zz
 yy0 4                    
aab
aba
aaz
aaa
 yz0 4                    
aac
abb
aba
aab
 za0 4                    
aad
abc
abb
aac
 zb0 4                    
aae
abd
abc
aad
 zc0 4                    
aaf
abe
abd
aae
 zq0 4                    
aat
abs
abr
aas
 zr0 4                    
aau
abt
abs
aat
 zs0 4                    
aav
abu
abt
aau
 zt0 4                    
aaw
abv
abu
aav
 zu0 4                    
aay
abx
abw
aax
 zv0 4                    
aaz
aby
abx
aay
 zw0 4                    
aba
abz
aby
aaz
 zx0 4                    
abb
aca
abz
aba
 zy0 4                    
abc
acb
aca
abb
 zz0 4                    
abd
acc
acb
abc
aaa0 4                    
abe
acd
acc
abd
aao0 4                    
abs
acr
acq
abr
aap0 4                    
abt
acs
acr
abs
aaq0 4                    
abu
act
acs
abt
aar0 4                    
abv
acu
act
abu
aas0 4                    
abx
acw
acv
abw
aat0 4                    
aby
acx
acw
abx
aau0 4                    
abz
acy
acx
aby
aav0 4                    
aca
acz
acy
abz
aaw0 4                    
acb
ada
acz
aca
aax0 4                    
acc
adb
ada
acb
aay0 4                    
acd
adc
adb
acc
abl0 4                    
acq
adp
ado
acp
abm0 4                    
acr
adq
adp
acq
abn0 4                    
acs
adr
adq
acr
abo0 4                    
act
ads
adr
acs
abp0 4                    
acu
adt
ads
act
abq0 4                    
acw
adv
adu
acv
abr0 4                    
acx
adw
adv
acw
abs0 4                    
acy
adx
adw
acx
abt0 4                    
acz
ady
adx
acy
abu0 4                    
ada
adz
ady
acz
abv0 4                    
adb
aea
adz
ada
abw0 4                    
adc
aeb
aea
adb
acj0 4                    
adp
aeo
aen
ado
ack0 4                    
adq
aep
aeo
adp
acl0 4                    
adr
aeq
aep
adq
acm0 4                    
ads
aer
aeq
adr
acn0 4                    
adt
aes
aer
ads
aco0 4                    
adv
aeu
aet
adu
acp0 4                    
adw
aev
aeu
adv
acq0 4                    
adx
aew
